Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
89,2732,053.3 066.0,19-4904CR-HY-097-2030-05330660-0400A-7,400,6.25,34.116,0.8,26.827,11.5,34.79457,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.25,6.21,34.116,26.82,127,0.7,0.8,11.5,,,,,,,,403,,,,,,,,
89,2733,053.3 066.0,19-4904CR-HY-097-2030-05330660-0500A-7,500,5.7,34.183,0.56,26.95,8,24.35328,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,5.7,5.66,34.183,26.95,116.2,0.82,0.56,8,,,,,,,,504,,,,,,,,
89,2734,053.3 066.0,19-4904CR-HY-097-2030-05330660-0577A-3,577,5.22,34.2,0.37,27.021,5.2,16.08945,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,577,5.22,5.17,34.2,27.02,109.8,0.91,0.37,5.2,,,,,,,,581,,,,,,,,
89,2735,053.3 066.0,19-4904CR-HY-097-2030-05330660-0600A-7,600,5.12,34.217,0.37,27.046,5.2,16.08906,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,5.12,5.07,34.217,27.04,107.6,0.93,0.37,5.2,,,,,,,,605,,,,,,,,
89,2736,053.3 066.0,19-4904CR-HY-097-2030-05330660-0700A-7,700,4.7,34.288,0.38,27.151,5.3,16.52221,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,4.7,4.64,34.288,27.15,98.3,1.04,0.38,5.3,,,,,,,,706,,,,,,,,
89,2737,053.3 066.0,19-4904CR-HY-097-2030-05330660-0800A-7,800,4.35,34.355,0.39,27.243,5.4,16.95548,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800,4.35,4.29,34.355,27.24,90.1,1.13,0.39,5.4,,,,,,,,807,,,,,,,,
89,2738,053.3 066.0,19-4904CR-HY-097-2030-05330660-0872A-3,872,4.13,34.4,0.4,27.302,5.5,17.38924,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,872,4.13,4.06,34.4,27.3,84.8,1.19,0.4,5.5,,,,,,,,879,,,,,,,,
89,2739,053.3 066.0,19-4904CR-HY-097-2030-05330660-0900A-7,900,4.05,34.406,0.43,27.316,5.9,18.69318,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900,4.05,3.98,34.406,27.31,83.6,1.22,0.43,5.9,,,,,,,,908,,,,,,,,
89,2740,053.3 066.0,19-4904CR-HY-097-2030-05330660-1000A-7,1000,3.78,34.43,0.55,27.363,7.5,23.90878,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000,3.78,3.71,34.43,27.36,79.5,1.3,0.55,7.5,,,,,,,,1009,,,,,,,,
89,2741,053.3 066.0,19-4904CR-HY-097-2030-05330660-1100A-7,1100,3.51,34.454,0.67,27.409,9.1,29.12394,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100,3.51,3.43,34.454,27.4,75.3,1.38,0.67,9.1,,,,,,,,1110,,,,,,,,
89,2742,053.3 066.0,19-4904CR-HY-097-2030-05330660-1163A-3,1163,3.34,34.47,0.74,27.438,10,32.16583,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1163,3.34,3.26,34.47,27.43,72.6,1.42,0.74,10,,,,,,,,1174,,,,,,,,
90,2743,052.0 075.0,19-4904CR-HY-098-0142-05200750-0000B-3,0,11.46,33.13,6.25,25.237,100.9,272.2541,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,11.46,11.46,33.13,25.23,272.2,0,6.25,100.9,,,,,,,,0,,,,,,,,
90,2744,052.0 075.0,19-4904CR-HY-098-0142-05200750-0010A-3,10,11.01,33.13,6.22,25.318,99.4,270.9259,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,11.01,11.01,33.13,25.31,264.7,0.02,6.22,99.4,,,,,,,,10,,,,,,,,
90,2745,052.0 075.0,19-4904CR-HY-098-0142-05200750-0020A-7,20,10.68,33.144,6.17,25.388,97.9,268.7297,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,10.68,10.68,33.144,25.38,258.3,0.05,6.17,97.9,,,,,,,,20,,,,,,,,
90,2746,052.0 075.0,19-4904CR-HY-098-0142-05200750-0024A-3,24,10.58,33.15,6.14,25.41,97.3,267.4173,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,24,10.58,10.58,33.15,25.41,256.3,0.06,6.14,97.3,,,,,,,,24,,,,,,,,
90,2747,052.0 075.0,19-4904CR-HY-098-0142-05200750-0030A-7,30,10.55,33.156,6.08,25.42,96.3,264.8015,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,10.55,10.55,33.156,25.42,255.5,0.07,6.08,96.3,,,,,,,,30,,,,,,,,
90,2748,052.0 075.0,19-4904CR-HY-098-0142-05200750-0049A-3,49,10.42,33.17,5.89,25.453,93,256.5182,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49,10.42,10.41,33.17,25.45,252.7,0.12,5.89,93,,,,,,,,49,,,,,,,,
90,2749,052.0 075.0,19-4904CR-HY-098-0142-05200750-0050A-7,50,10.38,33.179,5.86,25.467,92.4,255.2082,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,10.38,10.37,33.179,25.46,251.4,0.12,5.86,92.4,,,,,,,,50,,,,,,,,
90,2750,052.0 075.0,19-4904CR-HY-098-0142-05200750-0074A-3,74,9.38,33.45,4.73,25.846,73.1,205.9196,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74,9.38,9.37,33.45,25.84,215.9,0.18,4.73,73.1,,,,,,,,74,,,,,,,,
90,2751,052.0 075.0,19-4904CR-HY-098-0142-05200750-0075A-7,75,9.34,33.461,4.67,25.861,72.1,203.3046,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,9.34,9.33,33.461,25.86,214.5,0.18,4.67,72.1,,,,,,,,75,,,,,,,,
90,2752,052.0 075.0,19-4904CR-HY-098-0142-05200750-0098A-3,98,8.62,33.69,3.33,26.154,50.7,144.9274,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,98,8.62,8.61,33.69,26.15,187,0.23,3.33,50.7,,,,,,,,99,,,,,,,,
90,2753,052.0 075.0,19-4904CR-HY-098-0142-05200750-0100A-7,100,8.59,33.706,3.25,26.171,49.4,141.4433,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,8.59,8.58,33.706,26.17,185.4,0.23,3.25,49.4,,,,,,,,101,,,,,,,,
90,2754,052.0 075.0,19-4904CR-HY-098-0142-05200750-0125A-7,125,8.35,33.87,2.56,26.336,38.8,111.3959,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,8.35,8.34,33.87,26.33,170.1,0.28,2.56,38.8,,,,,,,,126,,,,,,,,
90,2755,052.0 075.0,19-4904CR-HY-098-0142-05200750-0147A-3,147,8.26,33.96,2.31,26.421,34.9,100.509,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,147,8.26,8.24,33.96,26.42,162.5,0.31,2.31,34.9,,,,,,,,148,,,,,,,,
90,2756,052.0 075.0,19-4904CR-HY-098-0142-05200750-0150A-7,150,8.21,33.968,2.31,26.435,34.9,100.5077,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,8.21,8.19,33.968,26.43,161.2,0.32,2.31,34.9,,,,,,,,151,,,,,,,,
90,2757,052.0 075.0,19-4904CR-HY-098-0142-05200750-0196A-3,196,7.48,34.04,2.26,26.598,33.6,98.31657,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,196,7.48,7.46,34.04,26.59,146.2,0.39,2.26,33.6,,,,,,,,197,,,,,,,,
90,2758,052.0 075.0,19-4904CR-HY-098-0142-05200750-0200A-7,200,7.44,34.043,2.23,26.606,33.1,97.01073,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,7.44,7.42,34.043,26.6,145.5,0.4,2.23,33.1,,,,,,,,201,,,,,,,,
90,2759,052.0 075.0,19-4904CR-HY-098-0142-05200750-0250A-7,250,6.98,34.07,1.82,26.692,26.7,79.16805,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,6.98,6.96,34.07,26.69,138,0.47,1.82,26.7,,,,,,,,252,,,,,,,,
90,2760,052.0 075.0,19-4904CR-HY-098-0142-05200750-0294A-3,294,6.71,34.07,1.38,26.729,20.1,60.02636,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,294,6.71,6.68,34.07,26.72,135,0.53,1.38,20.1,,,,,,,,296,,,,,,,,
90,2761,052.0 075.0,19-4904CR-HY-098-0142-05200750-0300A-7,300,6.67,34.07,1.34,26.735,19.5,58.28612,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,6.67,6.64,34.07,26.73,134.6,0.53,1.34,19.5,,,,,,,,302,,,,,,,,
90,2762,052.0 075.0,19-4904CR-HY-098-0142-05200750-0392A-3,392,6.06,34.07,0.84,26.815,12.1,36.53472,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,392,6.06,6.03,34.07,26.81,127.9,0.66,0.84,12.1,,,,,,,,395,,,,,,,,
90,2763,052.0 075.0,19-4904CR-HY-098-0142-05200750-0400A-7,400,6.02,34.076,0.81,26.824,11.6,35.2296,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,6.02,5.99,34.076,26.82,127,0.67,0.81,11.6,,,,,,,,403,,,,,,,,
90,2764,052.0 075.0,19-4904CR-HY-098-0142-05200750-0500A-7,500,5.57,34.159,0.48,26.947,6.8,20.8743,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,5.57,5.53,34.159,26.94,116.4,0.79,0.48,6.8,,,,,,,,504,,,,,,,,
90,2765,052.0 075.0,19-4904CR-HY-098-0142-05200750-0587A-3,587,5.25,34.25,0.33,27.057,4.7,14.34954,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,587,5.25,5.2,34.25,27.05,106.6,0.88,0.33,4.7,,,,,,,,592,,,,,,,,
90,2766,052.0 075.0,19-4904CR-HY-098-0142-05200750-0600A-7,600,5.19,34.26,0.33,27.072,4.6,14.34934,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,5.19,5.14,34.26,27.07,105.3,0.9,0.33,4.6,,,,,,,,605,,,,,,,,
90,2767,052.0 075.0,19-4904CR-HY-098-0142-05200750-0700A-7,700,4.77,34.329,0.35,27.176,4.9,15.21745,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,4.77,4.71,34.329,27.17,96.1,1,0.35,4.9,,,,,,,,706,,,,,,,,
90,2768,052.0 075.0,19-4904CR-HY-098-0142-05200750-0800A-7,800,4.37,34.385,0.36,27.265,5,15.65088,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800,4.37,4.31,34.385,27.26,88.1,1.09,0.36,5,,,,,,,,807,,,,,,,,
90,2769,052.0 075.0,19-4904CR-HY-098-0142-05200750-0882A-3,882,4.05,34.42,0.37,27.327,5.1,16.08466,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,882,4.05,3.98,34.42,27.32,82.4,1.16,0.37,5.1,,,,,,,,890,,,,,,,,
90,2770,052.0 075.0,19-4904CR-HY-098-0142-05200750-0900A-7,900,4,34.423,0.38,27.334,5.2,16.51926,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900,4,3.93,34.423,27.33,81.8,1.18,0.38,5.2,,,,,,,,908,,,,,,,,
90,2771,052.0 075.0,19-4904CR-HY-098-0142-05200750-1000A-7,1000,3.7,34.439,0.45,27.378,6.1,19.56145,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000,3.7,3.63,34.439,27.37,77.9,1.26,0.45,6.1,,,,,,,,1009,,,,,,,,
90,2772,052.0 075.0,19-4904CR-HY-098-0142-05200750-1100A-7,1100,3.4,34.456,0.52,27.421,7,22.60339,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100,3.4,3.32,34.456,27.42,73.9,1.33,0.52,7,,,,,,,,1110,,,,,,,,
90,2773,052.0 075.0,19-4904CR-HY-098-0142-05200750-1176A-3,1176,3.18,34.47,0.57,27.453,7.6,24.77602,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1176,3.18,3.1,34.47,27.45,70.9,1.39,0.57,7.6,,,,,,,,1187,,,,,,,,
91,2774,051.0 085.0,19-4904CR-HY-098-0748-05100850-0000B-3,0,10.7,32.86,6.33,25.162,100.4,275.7592,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,10.7,10.7,32.86,25.16,279.3,0,6.33,100.4,,,,,,,,0,,,,,,,,
91,2775,051.0 085.0,19-4904CR-HY-098-0748-05100850-0010A-3,10,10.52,32.99,6.1,25.295,96.4,265.705,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,10.52,10.52,32.99,25.29,266.9,0.02,6.1,96.4,,,,,,,,10,,,,,,,,
91,2776,051.0 085.0,19-4904CR-HY-098-0748-05100850-0020A-7,20,10.32,33.026,6.14,25.358,96.6,267.4309,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,10.32,10.32,33.026,25.35,261.2,0.05,6.14,96.6,,,,,,,,20,,,,,,,,
91,2777,051.0 085.0,19-4904CR-HY-098-0748-05100850-0025A-3,25,10.24,33.03,6.16,25.375,96.8,268.2975,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25,10.24,10.24,33.03,25.37,259.7,0.06,6.16,96.8,,,,,,,,25,,,,,,,,
91,2778,051.0 085.0,19-4904CR-HY-098-0748-05100850-0030A-7,30,10.25,33.048,6.11,25.387,96,266.1167,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,10.25,10.25,33.048,25.38,258.6,0.08,6.11,96,,,,,,,,30,,,,,,,,
91,2779,051.0 085.0,19-4904CR-HY-098-0748-05100850-0049A-3,49,10.41,33.13,5.91,25.424,93.3,257.3965,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49,10.41,10.4,33.13,25.42,255.5,0.12,5.91,93.3,,,,,,,,49,,,,,,,,
91,2780,051.0 085.0,19-4904CR-HY-098-0748-05100850-0050A-7,50,10.41,33.133,5.91,25.426,93.3,257.396,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,10.41,10.4,33.133,25.42,255.3,0.13,5.91,93.3,,,,,,,,50,,,,,,,,
91,2781,051.0 085.0,19-4904CR-HY-098-0748-05100850-0074A-3,74,10.42,33.26,5.92,25.524,93.5,257.8069,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74,10.42,10.41,33.26,25.52,246.6,0.19,5.92,93.5,,,,,,,,74,,,,,,,,
91,2782,051.0 085.0,19-4904CR-HY-098-0748-05100850-0075A-7,75,10.38,33.258,5.89,25.529,92.9,256.4992,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75,10.38,10.37,33.258,25.52,246.1,0.19,5.89,92.9,,,,,,,,75,,,,,,,,
91,2783,051.0 085.0,19-4904CR-HY-098-0748-05100850-0098A-3,98,9.14,33.24,5.06,25.72,77.7,220.3131,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,98,9.14,9.13,33.24,25.72,228.2,0.24,5.06,77.7,,,,,,,,99,,,,,,,,
91,2784,051.0 085.0,19-4904CR-HY-098-0748-05100850-0100A-7,100,9.06,33.261,4.98,25.749,76.3,216.8238,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100,9.06,9.05,33.261,25.74,225.5,0.25,4.98,76.3,,,,,,,,101,,,,,,,,
91,2785,051.0 085.0,19-4904CR-HY-098-0748-05100850-0125A-7,125,8.22,33.556,4.08,26.109,61.5,177.5764,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125,8.22,8.21,33.556,26.1,191.5,0.3,4.08,61.5,,,,,,,,126,,,,,,,,
91,2786,051.0 085.0,19-4904CR-HY-098-0748-05100850-0147A-3,147,7.76,33.86,3.44,26.416,51.4,149.6765,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,147,7.76,7.75,33.86,26.41,162.8,0.34,3.44,51.4,,,,,,,,148,,,,,,,,
91,2787,051.0 085.0,19-4904CR-HY-098-0748-05100850-0150A-7,150,7.72,33.879,3.4,26.437,50.7,147.9331,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150,7.72,7.71,33.879,26.43,160.8,0.34,3.4,50.7,,,,,,,,151,,,,,,,,
91,2788,051.0 085.0,19-4904CR-HY-098-0748-05100850-0196A-3,196,7.27,34.04,3.01,26.628,44.5,130.9399,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,196,7.27,7.25,34.04,26.62,143.3,0.41,3.01,44.5,,,,,,,,197,,,,,,,,
91,2789,051.0 085.0,19-4904CR-HY-098-0748-05100850-0200A-7,200,7.24,34.05,2.94,26.64,43.4,127.8933,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200,7.24,7.22,34.05,26.64,142.3,0.42,2.94,43.4,,,,,,,,201,,,,,,,,
91,2790,051.0 085.0,19-4904CR-HY-098-0748-05100850-0250A-7,250,6.92,34.143,2.07,26.758,30.4,90.03699,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250,6.92,6.9,34.143,26.75,131.7,0.49,2.07,30.4,,,,,,,,252,,,,,,,,
91,2791,051.0 085.0,19-4904CR-HY-098-0748-05100850-0294A-3,294,6.68,34.18,1.32,26.82,19.3,57.41143,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,294,6.68,6.65,34.18,26.82,126.4,0.55,1.32,19.3,,,,,,,,296,,,,,,,,
91,2792,051.0 085.0,19-4904CR-HY-098-0748-05100850-0300A-7,300,6.64,34.182,1.27,26.827,18.5,55.23637,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300,6.64,6.61,34.182,26.82,125.8,0.55,1.27,18.5,,,,,,,,302,,,,,,,,
91,2793,051.0 085.0,19-4904CR-HY-098-0748-05100850-0393A-3,393,5.95,34.2,0.87,26.931,12.5,37.83526,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,393,5.95,5.92,34.2,26.93,116.8,0.67,0.87,12.5,,,,,,,,396,,,,,,,,
91,2794,051.0 085.0,19-4904CR-HY-098-0748-05100850-0400A-7,400,5.91,34.204,0.85,26.939,12.2,36.96519,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400,5.91,5.88,34.204,26.93,116.1,0.67,0.85,12.2,,,,,,,,403,,,,,,,,
91,2795,051.0 085.0,19-4904CR-HY-098-0748-05100850-0500A-7,500,5.39,34.27,0.55,27.056,7.8,23.91593,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500,5.39,5.35,34.27,27.05,105.9,0.78,0.55,7.8,,,,,,,,504,,,,,,,,
91,2796,051.0 085.0,19-4904CR-HY-098-0748-05100850-0590A-3,590,5.03,34.34,0.4,27.154,5.6,17.39174,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,590,5.03,4.98,34.34,27.15,97.3,0.88,0.4,5.6,,,,,,,,595,,,,,,,,
91,2797,051.0 085.0,19-4904CR-HY-098-0748-05100850-0600A-7,600,4.99,34.347,0.4,27.164,5.6,17.39157,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600,4.99,4.94,34.347,27.16,96.3,0.89,0.4,5.6,,,,,,,,605,,,,,,,,
91,2798,051.0 085.0,19-4904CR-HY-098-0748-05100850-0700A-7,700,4.61,34.413,0.42,27.26,5.8,18.25945,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700,4.61,4.55,34.413,27.26,87.9,0.98,0.42,5.8,,,,,,,,706,,,,,,,,
91,2799,051.0 085.0,19-4904CR-HY-098-0748-05100850-0800A-7,800,4.27,34.47,0.44,27.343,6.1,19.1274,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800,4.27,4.21,34.47,27.34,80.6,1.06,0.44,6.1,,,,,,,,807,,,,,,,,
91,2800,051.0 085.0,19-4904CR-HY-098-0748-05100850-0886A-3,886,4,34.51,0.45,27.403,6.2,19.56097,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,886,4,3.93,34.51,27.4,75.2,1.13,0.45,6.2,,,,,,,,894,,,,,,,,
91,2801,051.0 085.0,19-4904CR-HY-098-0748-05100850-0900A-7,900,3.96,34.512,0.46,27.409,6.3,19.99554,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900,3.96,3.89,34.512,27.4,74.7,1.14,0.46,6.3,,,,,,,,908,,,,,,,,
91,2802,051.0 085.0,19-4904CR-HY-098-0748-05100850-1000A-7,1000,3.68,34.528,0.55,27.451,7.5,23.90674,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000,3.68,3.61,34.528,27.45,71.1,1.21,0.55,7.5,,,,,,,,1009,,,,,,,,
91,2803,051.0 085.0,19-4904CR-HY-098-0748-05100850-1100A-7,1100,3.39,34.545,0.65,27.493,8.8,28.25226,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100,3.39,3.31,34.545,27.49,67.2,1.28,0.65,8.8,,,,,,,,1110,,,,,,,,
91,2804,051.0 085.0,19-4904CR-HY-098-0748-05100850-1181A-3,1181,3.16,34.56,0.72,27.527,9.7,31.29378,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1181,3.16,3.08,34.56,27.52,64,1.33,0.72,9.7,,,,,,,,1192,,,,,,,,
92,2805,050.0 095.0,19-4904CR-HY-098-1342-05000950-0000B-3,0,11.01,32.81,6.25,25.069,99.7,272.2987,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0,11.01,11.01,32.81,25.06,288.2,0,6.25,99.7,,,,,,,,0,,,,,,,,
92,2806,050.0 095.0,19-4904CR-HY-098-1342-05000950-0010A-3,10,11.13,32.79,6.36,25.033,101.7,277.101,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10,11.13,11.13,32.79,25.03,291.9,0.02,6.36,101.7,,,,,,,,10,,,,,,,,
92,2807,050.0 095.0,19-4904CR-HY-098-1342-05000950-0020A-7,20,10.62,32.761,6.38,25.1,100.9,277.9542,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20,10.62,10.62,32.761,25.1,285.7,0.05,6.38,100.9,,,,,,,,20,,,,,,,,
92,2808,050.0 095.0,19-4904CR-HY-098-1342-05000950-0025A-3,25,10.31,32.75,6.39,25.144,100.4,278.3779,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25,10.31,10.31,32.75,25.14,281.6,0.07,6.39,100.4,,,,,,,,25,,,,,,,,
92,2809,050.0 095.0,19-4904CR-HY-098-1342-05000950-0030A-7,30,10.28,32.754,6.37,25.152,100,277.5044,,7,2,,3,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30,10.28,10.28,32.754,25.15,280.9,0.08,6.37,100,,,,,,,,30,,,,,,,,
92,2810,050.0 095.0,19-4904CR-HY-098-1342-05000950-0050A-3,50,10.14,32.77,6.28,25.189,98.3,273.5738,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50,10.14,10.13,32.77,25.18,277.8,0.14,6.28,98.3,,,,,,,,50,,,,,,,,
92,2811,050.0 095.0,19-4904CR-HY-098-1342-05000950-0074A-3,74,10.02,32.74,6.2,25.186,96.8,270.0895,,3,2,,2,,9,,,,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74,10.02,10.01,32.74,25.18,278.6,0.2,6.2,96.8,,,,,,,,74,,,,,,,,
